date,time,count,bin,Location (recode),Location-id (recode)
27,16:09:47,7,97,SIS L4 Beside Lift,SISL4
27,16:11:50,7,98,SIS L4 Beside Lift,SISL4
27,16:13:54,7,98,SIS L4 Beside Lift,SISL4
27,16:15:58,5,98,SIS L4 Beside Lift,SISL4
27,16:18:02,4,98,SIS L4 Beside Lift,SISL4
27,16:20:06,4,99,SIS L4 Beside Lift,SISL4
27,16:22:10,3,99,SIS L4 Beside Lift,SISL4
27,16:24:14,3,99,SIS L4 Beside Lift,SISL4
27,16:26:18,5,99,SIS L4 Beside Lift,SISL4
27,16:28:21,5,99,SIS L4 Beside Lift,SISL4
27,16:30:25,5,100,SIS L4 Beside Lift,SISL4
27,16:32:29,6,100,SIS L4 Beside Lift,SISL4
27,16:34:33,8,100,SIS L4 Beside Lift,SISL4
27,16:36:37,2,100,SIS L4 Beside Lift,SISL4
27,16:36:38,7,100,SIS L4 Beside Lift,SISL4
27,16:38:41,9,100,SIS L4 Beside Lift,SISL4
27,16:40:45,8,101,SIS L4 Beside Lift,SISL4
27,16:42:49,8,101,SIS L4 Beside Lift,SISL4
27,16:44:52,5,101,SIS L4 Beside Lift,SISL4
27,16:44:53,3,101,SIS L4 Beside Lift,SISL4
27,16:46:57,9,101,SIS L4 Beside Lift,SISL4
27,16:49:01,8,101,SIS L4 Beside Lift,SISL4
27,16:51:04,6,102,SIS L4 Beside Lift,SISL4
27,16:53:09,6,102,SIS L4 Beside Lift,SISL4
27,16:55:12,2,102,SIS L4 Beside Lift,SISL4
27,16:55:13,6,102,SIS L4 Beside Lift,SISL4
27,16:57:17,8,102,SIS L4 Beside Lift,SISL4
27,16:59:21,8,102,SIS L4 Beside Lift,SISL4
27,17:01:25,7,103,SIS L4 Beside Lift,SISL4
27,17:03:29,6,103,SIS L4 Beside Lift,SISL4
27,17:05:33,6,103,SIS L4 Beside Lift,SISL4
27,17:07:37,7,103,SIS L4 Beside Lift,SISL4
27,17:09:41,6,103,SIS L4 Beside Lift,SISL4
27,17:11:45,4,104,SIS L4 Beside Lift,SISL4
27,17:13:49,5,104,SIS L4 Beside Lift,SISL4
27,17:15:53,4,104,SIS L4 Beside Lift,SISL4
27,17:17:58,5,104,SIS L4 Beside Lift,SISL4
27,17:20:02,5,105,SIS L4 Beside Lift,SISL4
27,17:22:06,5,105,SIS L4 Beside Lift,SISL4
27,17:24:10,5,105,SIS L4 Beside Lift,SISL4
27,17:26:14,2,105,SIS L4 Beside Lift,SISL4
27,17:26:15,2,105,SIS L4 Beside Lift,SISL4
27,17:28:18,3,105,SIS L4 Beside Lift,SISL4
27,17:30:23,3,106,SIS L4 Beside Lift,SISL4
27,17:32:28,6,106,SIS L4 Beside Lift,SISL4
27,17:34:31,4,106,SIS L4 Beside Lift,SISL4
27,17:36:36,4,106,SIS L4 Beside Lift,SISL4
27,17:38:40,5,106,SIS L4 Beside Lift,SISL4
27,17:40:46,5,107,SIS L4 Beside Lift,SISL4
27,17:42:49,4,107,SIS L4 Beside Lift,SISL4
27,17:44:53,3,107,SIS L4 Beside Lift,SISL4
27,17:46:58,3,107,SIS L4 Beside Lift,SISL4
27,17:49:02,4,107,SIS L4 Beside Lift,SISL4
27,17:51:07,5,108,SIS L4 Beside Lift,SISL4
27,17:53:13,1,108,SIS L4 Beside Lift,SISL4
27,17:53:14,2,108,SIS L4 Beside Lift,SISL4
27,17:55:16,1,108,SIS L4 Beside Lift,SISL4
27,17:55:17,3,108,SIS L4 Beside Lift,SISL4
27,17:57:20,6,108,SIS L4 Beside Lift,SISL4
27,17:59:25,5,108,SIS L4 Beside Lift,SISL4
27,18:01:29,5,109,SIS L4 Beside Lift,SISL4
27,18:03:33,2,109,SIS L4 Beside Lift,SISL4
27,18:03:34,2,109,SIS L4 Beside Lift,SISL4
27,18:05:38,4,109,SIS L4 Beside Lift,SISL4
27,18:07:42,4,109,SIS L4 Beside Lift,SISL4
27,18:09:47,3,109,SIS L4 Beside Lift,SISL4
27,18:11:52,2,110,SIS L4 Beside Lift,SISL4
27,18:13:56,3,110,SIS L4 Beside Lift,SISL4
27,18:16:01,4,110,SIS L4 Beside Lift,SISL4
27,18:18:05,4,110,SIS L4 Beside Lift,SISL4
27,18:20:11,4,111,SIS L4 Beside Lift,SISL4
27,18:22:16,5,111,SIS L4 Beside Lift,SISL4
27,18:24:21,5,111,SIS L4 Beside Lift,SISL4
27,18:26:25,2,111,SIS L4 Beside Lift,SISL4
27,18:28:30,2,111,SIS L4 Beside Lift,SISL4
27,18:30:34,2,112,SIS L4 Beside Lift,SISL4
27,18:32:39,2,112,SIS L4 Beside Lift,SISL4
27,18:34:44,3,112,SIS L4 Beside Lift,SISL4
27,18:36:49,3,112,SIS L4 Beside Lift,SISL4
27,18:38:53,4,112,SIS L4 Beside Lift,SISL4
27,18:40:58,10,113,SIS L4 Beside Lift,SISL4
27,18:43:03,10,113,SIS L4 Beside Lift,SISL4
27,18:45:08,8,113,SIS L4 Beside Lift,SISL4
27,18:47:13,8,113,SIS L4 Beside Lift,SISL4
27,18:49:17,1,113,SIS L4 Beside Lift,SISL4
27,18:49:18,9,113,SIS L4 Beside Lift,SISL4
27,18:51:22,9,114,SIS L4 Beside Lift,SISL4
27,18:53:27,9,114,SIS L4 Beside Lift,SISL4
27,18:55:32,3,114,SIS L4 Beside Lift,SISL4
27,18:57:37,3,114,SIS L4 Beside Lift,SISL4
27,18:59:42,2,114,SIS L4 Beside Lift,SISL4
27,19:01:47,3,115,SIS L4 Beside Lift,SISL4
27,19:03:51,2,115,SIS L4 Beside Lift,SISL4
27,19:05:56,5,115,SIS L4 Beside Lift,SISL4
27,19:08:02,2,115,SIS L4 Beside Lift,SISL4
27,19:10:06,1,116,SIS L4 Beside Lift,SISL4
27,19:12:11,1,116,SIS L4 Beside Lift,SISL4
27,19:14:16,1,116,SIS L4 Beside Lift,SISL4
27,19:14:17,1,116,SIS L4 Beside Lift,SISL4
27,19:16:21,3,116,SIS L4 Beside Lift,SISL4
27,19:18:25,3,116,SIS L4 Beside Lift,SISL4
27,19:20:30,2,117,SIS L4 Beside Lift,SISL4
27,19:22:35,2,117,SIS L4 Beside Lift,SISL4
27,19:24:39,1,117,SIS L4 Beside Lift,SISL4
27,19:26:44,1,117,SIS L4 Beside Lift,SISL4
27,19:30:53,1,118,SIS L4 Beside Lift,SISL4
27,19:49:35,1,119,SIS L4 Beside Lift,SISL4
27,19:51:40,1,120,SIS L4 Beside Lift,SISL4
27,19:53:44,3,120,SIS L4 Beside Lift,SISL4
27,19:55:49,2,120,SIS L4 Beside Lift,SISL4
27,19:57:53,3,120,SIS L4 Beside Lift,SISL4
27,19:59:59,2,120,SIS L4 Beside Lift,SISL4
27,20:02:03,3,121,SIS L4 Beside Lift,SISL4
27,20:04:08,2,121,SIS L4 Beside Lift,SISL4
27,20:06:13,1,121,SIS L4 Beside Lift,SISL4
27,20:22:53,1,123,SIS L4 Beside Lift,SISL4
27,20:24:57,1,123,SIS L4 Beside Lift,SISL4
27,20:27:02,2,123,SIS L4 Beside Lift,SISL4
27,20:29:07,1,123,SIS L4 Beside Lift,SISL4
27,20:31:12,1,124,SIS L4 Beside Lift,SISL4
27,20:33:21,1,124,SIS L4 Beside Lift,SISL4
27,20:35:26,2,124,SIS L4 Beside Lift,SISL4
27,20:37:31,1,124,SIS L4 Beside Lift,SISL4
27,20:39:36,1,124,SIS L4 Beside Lift,SISL4
27,20:41:41,1,125,SIS L4 Beside Lift,SISL4
27,20:45:51,1,125,SIS L4 Beside Lift,SISL4
27,20:52:06,1,126,SIS L4 Beside Lift,SISL4
27,20:54:11,1,126,SIS L4 Beside Lift,SISL4
27,21:00:26,1,127,SIS L4 Beside Lift,SISL4
27,21:00:27,1,127,SIS L4 Beside Lift,SISL4
27,21:02:31,1,127,SIS L4 Beside Lift,SISL4
27,21:04:37,2,127,SIS L4 Beside Lift,SISL4
27,21:06:42,2,127,SIS L4 Beside Lift,SISL4
27,21:08:47,1,127,SIS L4 Beside Lift,SISL4
27,21:12:58,1,128,SIS L4 Beside Lift,SISL4
27,21:21:19,1,129,SIS L4 Beside Lift,SISL4
27,21:23:25,3,129,SIS L4 Beside Lift,SISL4
27,21:25:30,3,129,SIS L4 Beside Lift,SISL4
27,21:27:35,2,129,SIS L4 Beside Lift,SISL4
27,21:29:40,2,129,SIS L4 Beside Lift,SISL4
27,21:31:46,2,130,SIS L4 Beside Lift,SISL4
27,21:33:51,2,130,SIS L4 Beside Lift,SISL4
27,21:35:56,5,130,SIS L4 Beside Lift,SISL4
27,21:38:02,4,130,SIS L4 Beside Lift,SISL4
27,21:40:07,3,131,SIS L4 Beside Lift,SISL4
27,21:42:12,5,131,SIS L4 Beside Lift,SISL4
27,21:44:18,5,131,SIS L4 Beside Lift,SISL4
27,21:46:23,3,131,SIS L4 Beside Lift,SISL4
27,21:48:28,2,131,SIS L4 Beside Lift,SISL4
27,21:50:33,1,132,SIS L4 Beside Lift,SISL4
27,21:50:34,4,132,SIS L4 Beside Lift,SISL4
27,21:52:39,1,132,SIS L4 Beside Lift,SISL4
27,21:52:40,3,132,SIS L4 Beside Lift,SISL4
27,21:54:45,5,132,SIS L4 Beside Lift,SISL4
27,21:56:50,3,132,SIS L4 Beside Lift,SISL4
27,21:58:56,4,132,SIS L4 Beside Lift,SISL4
27,22:01:01,3,133,SIS L4 Beside Lift,SISL4
27,22:03:07,3,133,SIS L4 Beside Lift,SISL4
27,22:05:12,2,133,SIS L4 Beside Lift,SISL4
27,22:07:17,2,133,SIS L4 Beside Lift,SISL4
27,22:09:23,3,133,SIS L4 Beside Lift,SISL4
27,22:11:28,2,134,SIS L4 Beside Lift,SISL4
27,22:13:34,3,134,SIS L4 Beside Lift,SISL4
27,22:15:40,2,134,SIS L4 Beside Lift,SISL4
27,22:17:45,2,134,SIS L4 Beside Lift,SISL4
27,22:19:51,1,134,SIS L4 Beside Lift,SISL4
27,22:21:56,2,135,SIS L4 Beside Lift,SISL4
27,22:24:02,2,135,SIS L4 Beside Lift,SISL4
27,22:26:07,2,135,SIS L4 Beside Lift,SISL4
27,22:28:13,2,135,SIS L4 Beside Lift,SISL4
27,22:30:18,2,136,SIS L4 Beside Lift,SISL4
27,22:32:24,2,136,SIS L4 Beside Lift,SISL4
27,22:34:30,1,136,SIS L4 Beside Lift,SISL4
27,22:36:35,1,136,SIS L4 Beside Lift,SISL4
27,22:38:41,2,136,SIS L4 Beside Lift,SISL4
27,22:40:47,3,137,SIS L4 Beside Lift,SISL4
27,22:42:52,2,137,SIS L4 Beside Lift,SISL4
27,22:44:58,2,137,SIS L4 Beside Lift,SISL4
27,22:47:04,3,137,SIS L4 Beside Lift,SISL4
27,22:49:09,3,137,SIS L4 Beside Lift,SISL4
27,22:51:15,4,138,SIS L4 Beside Lift,SISL4
27,22:53:21,1,138,SIS L4 Beside Lift,SISL4
27,22:55:26,2,138,SIS L4 Beside Lift,SISL4
27,22:57:32,2,138,SIS L4 Beside Lift,SISL4
27,22:59:37,1,138,SIS L4 Beside Lift,SISL4
27,23:01:43,1,139,SIS L4 Beside Lift,SISL4
27,23:01:44,2,139,SIS L4 Beside Lift,SISL4
27,23:03:49,3,139,SIS L4 Beside Lift,SISL4
27,23:05:55,1,139,SIS L4 Beside Lift,SISL4
27,23:05:57,2,139,SIS L4 Beside Lift,SISL4
27,23:08:00,4,139,SIS L4 Beside Lift,SISL4
27,23:10:06,2,140,SIS L4 Beside Lift,SISL4
27,23:12:12,3,140,SIS L4 Beside Lift,SISL4
27,23:45:44,1,143,SIS L4 Beside Lift,SISL4
27,23:47:50,1,143,SIS L4 Beside Lift,SISL4
27,23:49:56,1,143,SIS L4 Beside Lift,SISL4
27,23:52:02,1,144,SIS L4 Beside Lift,SISL4
27,23:54:08,1,144,SIS L4 Beside Lift,SISL4
27,23:56:13,1,144,SIS L4 Beside Lift,SISL4
27,23:58:19,1,144,SIS L4 Beside Lift,SISL4
27,5:01:10,1,31,SIS L5 Along Corridor,SISL5
27,7:49:19,1,47,SIS L5 Along Corridor,SISL5
27,7:51:19,1,48,SIS L5 Along Corridor,SISL5
27,7:53:19,1,48,SIS L5 Along Corridor,SISL5
27,8:13:22,1,50,SIS L5 Along Corridor,SISL5
27,8:15:22,1,50,SIS L5 Along Corridor,SISL5
27,8:17:23,2,50,SIS L5 Along Corridor,SISL5
27,8:19:24,2,50,SIS L5 Along Corridor,SISL5
27,8:21:23,1,51,SIS L5 Along Corridor,SISL5
27,8:21:24,1,51,SIS L5 Along Corridor,SISL5
27,8:31:26,1,52,SIS L5 Along Corridor,SISL5
27,8:33:27,1,52,SIS L5 Along Corridor,SISL5
27,8:35:27,1,52,SIS L5 Along Corridor,SISL5
27,8:37:27,1,52,SIS L5 Along Corridor,SISL5
27,8:39:28,1,52,SIS L5 Along Corridor,SISL5
27,8:49:30,1,53,SIS L5 Along Corridor,SISL5
27,8:51:31,1,54,SIS L5 Along Corridor,SISL5
27,8:53:32,1,54,SIS L5 Along Corridor,SISL5
27,8:55:32,1,54,SIS L5 Along Corridor,SISL5
27,8:57:33,1,54,SIS L5 Along Corridor,SISL5
27,8:59:33,2,54,SIS L5 Along Corridor,SISL5
27,9:01:34,2,55,SIS L5 Along Corridor,SISL5
27,9:03:35,3,55,SIS L5 Along Corridor,SISL5
27,9:05:35,2,55,SIS L5 Along Corridor,SISL5
27,9:07:36,2,55,SIS L5 Along Corridor,SISL5
27,9:09:36,3,55,SIS L5 Along Corridor,SISL5
27,9:11:37,3,56,SIS L5 Along Corridor,SISL5
27,9:13:38,2,56,SIS L5 Along Corridor,SISL5
27,9:15:39,2,56,SIS L5 Along Corridor,SISL5
27,9:17:39,2,56,SIS L5 Along Corridor,SISL5
27,9:19:40,3,56,SIS L5 Along Corridor,SISL5
27,9:21:41,2,57,SIS L5 Along Corridor,SISL5
27,9:23:41,1,57,SIS L5 Along Corridor,SISL5
27,9:23:42,2,57,SIS L5 Along Corridor,SISL5
27,9:25:42,1,57,SIS L5 Along Corridor,SISL5
27,9:27:43,1,57,SIS L5 Along Corridor,SISL5
27,9:27:44,1,57,SIS L5 Along Corridor,SISL5
27,9:29:44,1,57,SIS L5 Along Corridor,SISL5
27,9:31:45,1,58,SIS L5 Along Corridor,SISL5
27,9:33:46,1,58,SIS L5 Along Corridor,SISL5
27,9:35:46,2,58,SIS L5 Along Corridor,SISL5
27,9:35:47,1,58,SIS L5 Along Corridor,SISL5
27,9:37:47,5,58,SIS L5 Along Corridor,SISL5
27,9:39:48,4,58,SIS L5 Along Corridor,SISL5
27,9:41:49,4,59,SIS L5 Along Corridor,SISL5
27,9:43:49,1,59,SIS L5 Along Corridor,SISL5
27,9:43:50,2,59,SIS L5 Along Corridor,SISL5
27,9:45:50,1,59,SIS L5 Along Corridor,SISL5
27,9:45:51,2,59,SIS L5 Along Corridor,SISL5
27,9:47:51,4,59,SIS L5 Along Corridor,SISL5
27,9:49:52,1,59,SIS L5 Along Corridor,SISL5
27,9:49:53,2,59,SIS L5 Along Corridor,SISL5
27,9:51:53,3,60,SIS L5 Along Corridor,SISL5
27,9:53:54,3,60,SIS L5 Along Corridor,SISL5
27,9:55:55,3,60,SIS L5 Along Corridor,SISL5
27,9:57:56,3,60,SIS L5 Along Corridor,SISL5
27,9:59:57,3,60,SIS L5 Along Corridor,SISL5
27,10:01:58,4,61,SIS L5 Along Corridor,SISL5
27,10:03:59,3,61,SIS L5 Along Corridor,SISL5
27,10:05:59,1,61,SIS L5 Along Corridor,SISL5
27,10:06:00,3,61,SIS L5 Along Corridor,SISL5
27,10:08:01,3,61,SIS L5 Along Corridor,SISL5
27,10:10:02,3,62,SIS L5 Along Corridor,SISL5
27,10:12:03,3,62,SIS L5 Along Corridor,SISL5
27,10:14:04,3,62,SIS L5 Along Corridor,SISL5
27,10:16:06,4,62,SIS L5 Along Corridor,SISL5
27,10:18:07,1,62,SIS L5 Along Corridor,SISL5
27,10:20:08,2,63,SIS L5 Along Corridor,SISL5
27,10:22:09,2,63,SIS L5 Along Corridor,SISL5
27,10:24:10,1,63,SIS L5 Along Corridor,SISL5
27,10:26:11,3,63,SIS L5 Along Corridor,SISL5
27,10:28:12,2,63,SIS L5 Along Corridor,SISL5
27,10:30:13,2,64,SIS L5 Along Corridor,SISL5
27,10:32:15,1,64,SIS L5 Along Corridor,SISL5
27,10:34:16,2,64,SIS L5 Along Corridor,SISL5
27,10:36:09,1,64,SIS L5 Along Corridor,SISL5
27,10:38:10,2,64,SIS L5 Along Corridor,SISL5
27,10:40:11,1,65,SIS L5 Along Corridor,SISL5
27,10:42:13,1,65,SIS L5 Along Corridor,SISL5
27,10:44:14,1,65,SIS L5 Along Corridor,SISL5
27,10:46:15,2,65,SIS L5 Along Corridor,SISL5
27,10:48:16,2,65,SIS L5 Along Corridor,SISL5
27,10:48:17,2,65,SIS L5 Along Corridor,SISL5
27,10:50:18,4,66,SIS L5 Along Corridor,SISL5
27,10:52:19,4,66,SIS L5 Along Corridor,SISL5
27,10:54:20,4,66,SIS L5 Along Corridor,SISL5
27,10:56:22,3,66,SIS L5 Along Corridor,SISL5
27,10:59:17,4,66,SIS L5 Along Corridor,SISL5
27,11:01:19,3,67,SIS L5 Along Corridor,SISL5
27,11:03:20,4,67,SIS L5 Along Corridor,SISL5
27,11:05:21,4,67,SIS L5 Along Corridor,SISL5
27,11:07:23,4,67,SIS L5 Along Corridor,SISL5
27,11:09:24,4,67,SIS L5 Along Corridor,SISL5
27,11:11:26,3,68,SIS L5 Along Corridor,SISL5
27,11:13:27,3,68,SIS L5 Along Corridor,SISL5
27,11:15:29,3,68,SIS L5 Along Corridor,SISL5
27,11:17:30,1,68,SIS L5 Along Corridor,SISL5
27,11:17:31,3,68,SIS L5 Along Corridor,SISL5
27,11:19:32,2,68,SIS L5 Along Corridor,SISL5
27,11:21:33,2,69,SIS L5 Along Corridor,SISL5
27,11:23:35,2,69,SIS L5 Along Corridor,SISL5
27,11:25:36,2,69,SIS L5 Along Corridor,SISL5
27,11:27:38,4,69,SIS L5 Along Corridor,SISL5
27,11:29:39,2,69,SIS L5 Along Corridor,SISL5
27,11:31:41,5,70,SIS L5 Along Corridor,SISL5
27,11:33:43,3,70,SIS L5 Along Corridor,SISL5
27,11:35:44,2,70,SIS L5 Along Corridor,SISL5
27,11:37:46,1,70,SIS L5 Along Corridor,SISL5
27,11:43:51,1,71,SIS L5 Along Corridor,SISL5
27,11:45:53,1,71,SIS L5 Along Corridor,SISL5
27,11:49:57,2,71,SIS L5 Along Corridor,SISL5
27,11:51:58,1,72,SIS L5 Along Corridor,SISL5
27,11:54:00,1,72,SIS L5 Along Corridor,SISL5
27,12:00:05,3,73,SIS L5 Along Corridor,SISL5
27,12:02:07,4,73,SIS L5 Along Corridor,SISL5
27,12:04:09,1,73,SIS L5 Along Corridor,SISL5
27,12:06:11,1,73,SIS L5 Along Corridor,SISL5
27,12:08:13,1,73,SIS L5 Along Corridor,SISL5
27,12:10:15,2,74,SIS L5 Along Corridor,SISL5
27,12:12:17,2,74,SIS L5 Along Corridor,SISL5
27,12:18:23,1,74,SIS L5 Along Corridor,SISL5
27,12:20:25,1,75,SIS L5 Along Corridor,SISL5
27,12:22:27,3,75,SIS L5 Along Corridor,SISL5
27,12:24:29,2,75,SIS L5 Along Corridor,SISL5
27,12:26:31,1,75,SIS L5 Along Corridor,SISL5
27,12:28:33,2,75,SIS L5 Along Corridor,SISL5
27,12:30:35,1,76,SIS L5 Along Corridor,SISL5
27,12:32:37,4,76,SIS L5 Along Corridor,SISL5
27,12:34:39,3,76,SIS L5 Along Corridor,SISL5
27,12:36:42,2,76,SIS L5 Along Corridor,SISL5
27,12:38:44,2,76,SIS L5 Along Corridor,SISL5
27,12:40:46,2,77,SIS L5 Along Corridor,SISL5
27,12:42:48,3,77,SIS L5 Along Corridor,SISL5
27,12:44:50,2,77,SIS L5 Along Corridor,SISL5
27,12:46:52,3,77,SIS L5 Along Corridor,SISL5
27,12:48:55,3,77,SIS L5 Along Corridor,SISL5
27,12:50:56,3,78,SIS L5 Along Corridor,SISL5
27,12:52:59,3,78,SIS L5 Along Corridor,SISL5
27,12:55:01,3,78,SIS L5 Along Corridor,SISL5
27,12:57:03,4,78,SIS L5 Along Corridor,SISL5
27,12:59:05,5,78,SIS L5 Along Corridor,SISL5
27,13:01:08,5,79,SIS L5 Along Corridor,SISL5
27,13:03:10,5,79,SIS L5 Along Corridor,SISL5
27,13:05:12,1,79,SIS L5 Along Corridor,SISL5
27,13:07:14,1,79,SIS L5 Along Corridor,SISL5
27,13:09:17,2,79,SIS L5 Along Corridor,SISL5
27,13:11:19,3,80,SIS L5 Along Corridor,SISL5
27,13:13:21,3,80,SIS L5 Along Corridor,SISL5
27,13:15:24,5,80,SIS L5 Along Corridor,SISL5
27,13:17:26,4,80,SIS L5 Along Corridor,SISL5
27,13:19:29,5,80,SIS L5 Along Corridor,SISL5
27,13:21:31,3,81,SIS L5 Along Corridor,SISL5
27,13:23:33,3,81,SIS L5 Along Corridor,SISL5
27,13:25:36,2,81,SIS L5 Along Corridor,SISL5
27,13:27:39,3,81,SIS L5 Along Corridor,SISL5
27,13:33:47,1,82,SIS L5 Along Corridor,SISL5
27,13:35:48,1,82,SIS L5 Along Corridor,SISL5
27,13:37:51,2,82,SIS L5 Along Corridor,SISL5
27,13:43:59,1,83,SIS L5 Along Corridor,SISL5
27,13:46:04,1,83,SIS L5 Along Corridor,SISL5
27,13:48:05,1,83,SIS L5 Along Corridor,SISL5
27,13:50:07,1,84,SIS L5 Along Corridor,SISL5
27,13:52:09,2,84,SIS L5 Along Corridor,SISL5
27,13:54:12,1,84,SIS L5 Along Corridor,SISL5
27,13:56:15,2,84,SIS L5 Along Corridor,SISL5
27,14:00:20,1,85,SIS L5 Along Corridor,SISL5
27,14:02:23,1,85,SIS L5 Along Corridor,SISL5
27,14:04:26,2,85,SIS L5 Along Corridor,SISL5
27,14:06:29,3,85,SIS L5 Along Corridor,SISL5
27,14:08:31,3,85,SIS L5 Along Corridor,SISL5
27,14:10:34,4,86,SIS L5 Along Corridor,SISL5
27,14:12:36,1,86,SIS L5 Along Corridor,SISL5
27,14:12:37,4,86,SIS L5 Along Corridor,SISL5
27,14:14:40,4,86,SIS L5 Along Corridor,SISL5
27,14:16:43,3,86,SIS L5 Along Corridor,SISL5
27,14:18:46,6,86,SIS L5 Along Corridor,SISL5
27,14:20:50,4,87,SIS L5 Along Corridor,SISL5
27,14:22:52,1,87,SIS L5 Along Corridor,SISL5
27,14:24:54,2,87,SIS L5 Along Corridor,SISL5
27,14:26:58,2,87,SIS L5 Along Corridor,SISL5
27,14:29:00,5,87,SIS L5 Along Corridor,SISL5
27,14:31:03,1,88,SIS L5 Along Corridor,SISL5
27,14:31:04,2,88,SIS L5 Along Corridor,SISL5
27,14:33:06,4,88,SIS L5 Along Corridor,SISL5
27,14:35:09,4,88,SIS L5 Along Corridor,SISL5
27,14:37:12,2,88,SIS L5 Along Corridor,SISL5
27,14:37:13,2,88,SIS L5 Along Corridor,SISL5
27,14:39:15,4,88,SIS L5 Along Corridor,SISL5
27,14:41:18,2,89,SIS L5 Along Corridor,SISL5
27,14:41:19,3,89,SIS L5 Along Corridor,SISL5
27,14:43:21,5,89,SIS L5 Along Corridor,SISL5
27,14:45:24,2,89,SIS L5 Along Corridor,SISL5
27,14:45:25,3,89,SIS L5 Along Corridor,SISL5
27,14:47:27,1,89,SIS L5 Along Corridor,SISL5
27,14:47:28,3,89,SIS L5 Along Corridor,SISL5
27,14:49:30,2,89,SIS L5 Along Corridor,SISL5
27,14:49:31,1,89,SIS L5 Along Corridor,SISL5
27,14:51:34,2,90,SIS L5 Along Corridor,SISL5
27,14:53:37,4,90,SIS L5 Along Corridor,SISL5
27,14:55:40,1,90,SIS L5 Along Corridor,SISL5
27,14:55:41,3,90,SIS L5 Along Corridor,SISL5
27,14:57:43,1,90,SIS L5 Along Corridor,SISL5
27,14:57:45,1,90,SIS L5 Along Corridor,SISL5
27,14:59:46,5,90,SIS L5 Along Corridor,SISL5
27,15:01:49,2,91,SIS L5 Along Corridor,SISL5
27,15:01:50,2,91,SIS L5 Along Corridor,SISL5
27,15:03:53,4,91,SIS L5 Along Corridor,SISL5
27,15:05:56,4,91,SIS L5 Along Corridor,SISL5
27,15:08:00,4,91,SIS L5 Along Corridor,SISL5
27,15:10:02,2,92,SIS L5 Along Corridor,SISL5
27,15:10:03,2,92,SIS L5 Along Corridor,SISL5
27,15:12:06,3,92,SIS L5 Along Corridor,SISL5
27,15:14:10,4,92,SIS L5 Along Corridor,SISL5
27,15:16:13,3,92,SIS L5 Along Corridor,SISL5
27,15:18:17,2,92,SIS L5 Along Corridor,SISL5
27,15:20:20,2,93,SIS L5 Along Corridor,SISL5
27,15:22:23,6,93,SIS L5 Along Corridor,SISL5
27,15:24:27,4,93,SIS L5 Along Corridor,SISL5
27,15:26:30,3,93,SIS L5 Along Corridor,SISL5
27,15:28:34,5,93,SIS L5 Along Corridor,SISL5
27,15:30:37,5,94,SIS L5 Along Corridor,SISL5
27,15:32:40,1,94,SIS L5 Along Corridor,SISL5
27,15:32:41,6,94,SIS L5 Along Corridor,SISL5
27,15:34:44,1,94,SIS L5 Along Corridor,SISL5
27,15:34:45,8,94,SIS L5 Along Corridor,SISL5
27,15:36:48,10,94,SIS L5 Along Corridor,SISL5
27,15:38:51,6,94,SIS L5 Along Corridor,SISL5
27,15:40:55,8,95,SIS L5 Along Corridor,SISL5
27,15:42:59,7,95,SIS L5 Along Corridor,SISL5
27,15:43:00,2,95,SIS L5 Along Corridor,SISL5
27,15:45:03,7,95,SIS L5 Along Corridor,SISL5
27,15:45:06,2,95,SIS L5 Along Corridor,SISL5
27,15:47:06,7,95,SIS L5 Along Corridor,SISL5
27,15:49:10,1,95,SIS L5 Along Corridor,SISL5
27,15:49:11,7,95,SIS L5 Along Corridor,SISL5
27,15:51:13,7,96,SIS L5 Along Corridor,SISL5
27,15:53:17,6,96,SIS L5 Along Corridor,SISL5
27,15:55:21,4,96,SIS L5 Along Corridor,SISL5
27,15:57:24,2,96,SIS L5 Along Corridor,SISL5
27,15:59:29,3,96,SIS L5 Along Corridor,SISL5
27,16:01:31,2,97,SIS L5 Along Corridor,SISL5
27,16:01:32,1,97,SIS L5 Along Corridor,SISL5
27,16:03:35,2,97,SIS L5 Along Corridor,SISL5
27,16:05:39,4,97,SIS L5 Along Corridor,SISL5
27,16:07:42,6,97,SIS L5 Along Corridor,SISL5
27,16:09:46,1,97,SIS L5 Along Corridor,SISL5
27,16:09:47,4,97,SIS L5 Along Corridor,SISL5
27,16:11:50,9,98,SIS L5 Along Corridor,SISL5
27,16:13:54,8,98,SIS L5 Along Corridor,SISL5
27,16:15:58,8,98,SIS L5 Along Corridor,SISL5
27,16:18:02,6,98,SIS L5 Along Corridor,SISL5
27,16:20:06,6,99,SIS L5 Along Corridor,SISL5
27,16:22:10,8,99,SIS L5 Along Corridor,SISL5
27,16:24:14,9,99,SIS L5 Along Corridor,SISL5
27,16:26:17,1,99,SIS L5 Along Corridor,SISL5
27,16:26:18,7,99,SIS L5 Along Corridor,SISL5
27,16:28:21,8,99,SIS L5 Along Corridor,SISL5
27,16:30:25,4,100,SIS L5 Along Corridor,SISL5
27,16:32:29,4,100,SIS L5 Along Corridor,SISL5
27,16:34:33,5,100,SIS L5 Along Corridor,SISL5
27,16:36:37,1,100,SIS L5 Along Corridor,SISL5
27,16:36:38,3,100,SIS L5 Along Corridor,SISL5
27,16:38:41,6,100,SIS L5 Along Corridor,SISL5
27,16:40:45,7,101,SIS L5 Along Corridor,SISL5
27,16:42:49,8,101,SIS L5 Along Corridor,SISL5
